1 FFA-W3 family airfoil data for 10 MW sized rotor, computed using EllipSys2D v16.0, fully turbulent flow, 360 deg extrapolated using AirfoilPreppy, no 3D correction. F Zahle, DTU Wind Energy 11 May 2017
7
1 120 21.100000 FFA-W3-211  (Re=1.00e+07)
 -1.000000000000000e+00   2.369400000000000e-01   9.331000000000001e-03  -8.129400000000001e-02 
  0.000000000000000e+00   3.593800000000000e-01   9.389399999999999e-03  -8.387799999999999e-02 
  1.000000000000000e+00   4.811100000000000e-01   9.525100000000000e-03  -8.631100000000000e-02 
  2.000000000000000e+00   6.019600000000001e-01   9.738900000000000e-03  -8.859300000000001e-02 
  3.000000000000000e+00   7.217600000000000e-01   1.003300000000000e-02  -9.071700000000001e-02 
  4.000000000000000e+00   8.402900000000000e-01   1.041400000000000e-02  -9.266600000000000e-02 
  5.000000000000000e+00   9.572700000000000e-01   1.089000000000000e-02  -9.442100000000000e-02 
  6.000000000000001e+00   1.072400000000000e+00   1.147500000000000e-02  -9.595300000000000e-02 
  7.000000000000000e+00   1.185100000000000e+00   1.218400000000000e-02  -9.723000000000000e-02 
  8.000000000000000e+00   1.295100000000000e+00   1.304500000000000e-02  -9.821199999999999e-02 
  9.000000000000000e+00   1.401300000000000e+00   1.409200000000000e-02  -9.882700000000000e-02 
  1.000000000000000e+01   1.502400000000000e+00   1.538900000000000e-02  -9.897900000000000e-02 
  1.100000000000000e+01   1.596500000000000e+00   1.703600000000000e-02  -9.855100000000000e-02 
  1.200000000000000e+01   1.679900000000000e+00   1.924500000000000e-02  -9.741000000000000e-02 
  1.300000000000000e+01   1.746700000000000e+00   2.249000000000000e-02  -9.561500000000001e-02 
  1.400000000000000e+01   1.782700000000000e+00   2.799400000000000e-02  -9.334099999999999e-02 
  1.500000000000000e+01   1.764300000000000e+00   3.810200000000000e-02  -9.102800000000000e-02 
  1.600000000000000e+01   1.698000000000000e+00   5.335900000000000e-02  -8.998399999999999e-02 
  1.800000000000000e+01   1.557500000000000e+00   8.936300000000000e-02  -9.359600000000000e-02 
  2.000000000000000e+01   1.477800000000000e+00   1.244000000000000e-01  -1.012300000000000e-01 
  2.400000000000000e+01   1.368100000000000e+00   1.992000000000000e-01  -1.221400000000000e-01 
  2.800000000000000e+01   1.199200000000000e+00   3.079100000000000e-01  -1.550800000000000e-01 
  3.200000000000000e+01   9.542700000000000e-01   4.889000000000000e-01  -1.942100000000000e-01 
  3.614285714285714e+01   9.426992327692056e-01   5.862433947003126e-01  -2.198819550008815e-01 
  4.028571428571429e+01   9.256556210056743e-01   6.880140740790290e-01  -2.453509592373878e-01 
  4.442857142857143e+01   9.002460186170614e-01   7.920315687327159e-01  -2.680801281548271e-01 
  4.857142857142857e+01   8.647291850973918e-01   8.960635245128650e-01  -2.908092970722664e-01 
  5.271428571428572e+01   8.181932863962660e-01   9.978726241736972e-01  -3.120334810615296e-01 
  5.685714285714285e+01   7.603695242587707e-01   1.095263636991265e+00  -3.324655677201735e-01 
  6.100000000000000e+01   6.915140332476966e-01   1.186129612333886e+00  -3.522547650368064e-01 
  6.514285714285715e+01   6.123248886916086e-01   1.268496250917289e+00  -3.700234529928330e-01 
  6.928571428571428e+01   5.238771722059983e-01   1.340563525413436e+00  -3.877921409488594e-01 
  7.342857142857143e+01   4.275670347560578e-01   1.400743679408366e+00  -4.027217064203222e-01 
  7.757142857142857e+01   3.250599070127431e-01   1.447694809225389e+00  -4.170597880408341e-01 
  8.171428571428572e+01   2.182403460490269e-01   1.480349325269337e+00  -4.298044418269283e-01 
  8.585714285714286e+01   1.091623738073010e-01   1.497936696382149e+00  -4.402917395142639e-01 
  9.000000000000000e+01   9.714451465470120e-17   1.500000000000000e+00  -4.507790372015996e-01 
  9.414285714285714e+01  -7.641366166511068e-02   1.497936696382149e+00  -4.577179720246339e-01 
  9.828571428571428e+01  -1.527682422343188e-01   1.480349325269337e+00  -4.646569068476682e-01 
  1.024285714285714e+02  -2.275419349089201e-01   1.447694809225389e+00  -4.675275183274851e-01 
  1.065714285714286e+02  -2.992969243292404e-01   1.400743679408366e+00  -4.675263721532661e-01 
  1.107142857142857e+02  -3.667140205441988e-01   1.340563525413436e+00  -4.664772164506581e-01 
  1.148571428571428e+02  -4.286274220841260e-01   1.268496250917289e+00  -4.603976150117828e-01 
  1.190000000000000e+02  -4.840598232733875e-01   1.186129612333886e+00  -4.543180135729074e-01 
  1.231428571428571e+02  -5.322586669811393e-01   1.095263636991265e+00  -4.455045607066639e-01 
  1.272857142857143e+02  -5.727353004773862e-01   9.978726241736972e-01  -4.358212460226215e-01 
  1.314285714285714e+02  -6.053104295681745e-01   8.960635245128644e-01  -4.261686898587504e-01 
  1.355714285714286e+02  -6.301722130319429e-01   7.920315687327159e-01  -4.165745748832052e-01 
  1.397142857142857e+02  -6.479589347039720e-01   6.880140740790285e-01  -4.069804599076598e-01 
  1.438571428571429e+02  -6.598894629384439e-01   5.862433947003128e-01  -3.969457844239989e-01 
  1.480000000000000e+02  -6.679890000000001e-01   4.889000000000000e-01  -3.868784748286256e-01 
  1.502857142857143e+02  -6.202755000000000e-01   4.378520585517217e-01  -3.799467770701213e-01 
  1.525714285714286e+02  -5.725619999999997e-01   3.891208608935544e-01  -3.633738389566305e-01 
  1.548571428571429e+02  -5.248484999999999e-01   3.430237238090619e-01  -3.468009008431399e-01 
  1.571428571428572e+02  -4.771349999999998e-01   2.998606670655776e-01  -3.302279627296492e-01 
  1.594285714285714e+02  -4.294215000000000e-01   2.599124938330830e-01  -3.136550246161587e-01 
  1.617142857142857e+02  -3.817080000000002e-01   2.234389942415908e-01  -3.421669117870223e-01 
  1.640000000000000e+02  -3.339944999999999e-01   1.906772835225660e-01  -3.857070740526716e-01 
  1.662857142857143e+02  -2.862810000000001e-01   1.618402853221950e-01  -4.292472363183203e-01 
  1.685714285714286e+02  -2.385674999999999e-01   1.371153698492205e-01  -4.727873985839697e-01 
  1.708571428571429e+02  -1.908540000000001e-01   1.166631555334801e-01  -4.571428571428570e-01 
  1.731428571428571e+02  -1.431404999999998e-01   1.006164818294557e-01  -3.428571428571431e-01 
  1.754285714285714e+02  -9.542700000000004e-02   8.907955970875690e-02  -2.285714285714291e-01 
  1.777142857142857e+02  -4.771349999999976e-02   8.212730525339500e-02  -1.142857142857139e-01 
  1.800000000000000e+02   0.000000000000000e+00   7.980487519619903e-02   0.000000000000000e+00 
2 120 24.100000 FFA-W3-241  (Re=1.00e+07)
 -1.800000000000000e+02   0.000000000000000e+00   3.691815688035315e-02   0.000000000000000e+00 
 -1.777142857142857e+02   5.146499999999975e-02   3.927470867327969e-02   9.142857142857111e-02 
 -1.754285714285714e+02   1.029300000000000e-01   4.632927468225510e-02   1.828571428571434e-01 
 -1.731428571428571e+02   1.543949999999998e-01   5.803653515578022e-02   2.742857142857145e-01 
 -1.708571428571429e+02   2.058600000000001e-01   7.432130295931350e-02   3.657142857142855e-01 
 -1.685714285714286e+02   2.573249999999999e-01   9.507898825173625e-02   3.893099277145399e-01 
 -1.662857142857143e+02   3.087899999999996e-01   1.201762654949581e-01   3.722058120578037e-01 
 -1.640000000000000e+02   3.602549999999999e-01   1.494519237349202e-01   3.551016964010673e-01 
 -1.617142857142857e+02   4.117199999999996e-01   1.827178947409025e-01   3.379975807443311e-01 
 -1.594285714285714e+02   4.631850000000000e-01   2.197604524577240e-01   3.293881787640170e-01 
 -1.571428571428572e+02   5.146499999999998e-01   2.603415761347432e-01   3.462629178129695e-01 
 -1.548571428571429e+02   5.661150000000000e-01   3.042004684535100e-01   3.631376568619224e-01 
 -1.525714285714286e+02   6.175799999999998e-01   3.510552189890401e-01   3.800123959108750e-01 
 -1.502857142857143e+02   6.690450000000001e-01   4.006046024143626e-01   3.968871349598279e-01 
 -1.480000000000000e+02   7.205099999999999e-01   4.525300000000000e-01   4.021727993363789e-01 
 -1.438571428571429e+02   7.026786705406624e-01   5.516102706085899e-01   4.087523234697738e-01 
 -1.397142857142857e+02   6.827863573195440e-01   6.552988169439978e-01   4.153871259609451e-01 
 -1.355714285714286e+02   6.583650286362507e-01   7.614051469218965e-01   4.227681862820983e-01 
 -1.314285714285714e+02   6.279084739577152e-01   8.676859902403757e-01   4.301492466032515e-01 
 -1.272857142857143e+02   5.905852838259514e-01   9.718922770750503e-01   4.384597284257966e-01 
 -1.231428571428572e+02   5.460739170390164e-01   1.071816249116567e+00   4.472593794596006e-01 
 -1.190000000000000e+02   4.944596218191334e-01   1.165337718609609e+00   4.553711489862255e-01 
 -1.148571428571429e+02   4.361637495615830e-01   1.250468508784608e+00   4.613210052045732e-01 
 -1.107142857142857e+02   3.718902651126894e-01   1.325394146989644e+00   4.672708614229208e-01 
 -1.065714285714286e+02   3.025813268134673e-01   1.388511939138859e+00   4.685173067803898e-01 
 -1.024285714285714e+02   2.293775229046906e-01   1.438464629599213e+00   4.687838748751756e-01 
 -9.828571428571428e+01   1.535804065443730e-01   1.474168942763314e+00   4.662305424067965e-01 
 -9.414285714285715e+01   7.661616662687833e-02   1.494838409379365e+00   4.596823508072668e-01 
 -9.000000000000000e+01   6.938893903907228e-17   1.500000000000000e+00   4.531341592077371e-01 
 -8.585714285714286e+01  -7.661616662687809e-02   1.494838409379365e+00   4.402346722713701e-01 
 -8.171428571428572e+01  -1.535804065443730e-01   1.474168942763314e+00   4.273351853350031e-01 
 -7.757142857142857e+01  -2.293775229046903e-01   1.438464629599213e+00   4.111592841393097e-01 
 -7.342857142857143e+01  -3.025813268134671e-01   1.388511939138859e+00   3.926706199370331e-01 
 -6.928571428571428e+01  -3.718902651126894e-01   1.325394146989644e+00   3.735499698719957e-01 
 -6.514285714285714e+01  -4.361637495615828e-01   1.250468508784608e+00   3.513957876657077e-01 
 -6.100000000000000e+01  -4.944596218191334e-01   1.165337718609609e+00   3.292416054594197e-01 
 -5.685714285714285e+01  -5.460739170390163e-01   1.071816249116568e+00   3.061229468278426e-01 
 -5.271428571428572e+01  -5.905852838259514e-01   9.718922770750503e-01   2.826974093336737e-01 
 -4.857142857142857e+01  -6.279084739577150e-01   8.676859902403763e-01   2.594066592744910e-01 
 -4.442857142857142e+01  -6.583650286362507e-01   7.614051469218965e-01   2.363720053417823e-01 
 -4.028571428571428e+01  -6.827863573195440e-01   6.552988169439982e-01   2.133373514090737e-01 
 -3.614285714285714e+01  -7.026786705406624e-01   5.516102706085897e-01   1.538435157678164e-01 
 -3.200000000000000e+01  -7.205100000000002e-01   4.525300000000000e-01   9.164899999999999e-02 
 -2.800000000000000e+01  -9.924300000000000e-01   2.442000000000000e-01   5.133700000000000e-02 
 -2.400000000000000e+01  -1.063500000000000e+00   1.636600000000000e-01   2.179000000000003e-02 
 -2.000000000000000e+01  -1.075500000000000e+00   1.067700000000000e-01   1.978000000000001e-03 
 -1.800000000000000e+01  -1.060700000000000e+00   8.516400000000000e-02  -3.801499999999999e-03 
 -1.600000000000000e+01  -1.034000000000000e+00   6.694899999999999e-02  -7.100000000000000e-03 
 -1.400000000000000e+01  -1.000600000000000e+00   5.135300000000000e-02  -8.357000000000000e-03 
 -1.200000000000000e+01  -9.682500000000001e-01   3.769200000000000e-02  -8.581000000000000e-03 
 -1.000000000000000e+01  -9.062100000000000e-01   2.564200000000000e-02  -1.431300000000000e-02 
 -8.000000000000000e+00  -7.085500000000000e-01   1.733900000000000e-02  -3.591400000000000e-02 
 -6.000000000000001e+00  -4.366200000000000e-01   1.343100000000000e-02  -5.772099999999999e-02 
 -4.000000000000000e+00  -1.683000000000000e-01   1.176400000000000e-02  -7.175500000000000e-02 
 -2.000000000000000e+00   9.257300000000002e-02   1.107500000000000e-02  -8.164299999999999e-02 
 -1.000000000000000e+00   2.210600000000000e-01   1.094400000000000e-02  -8.575099999999999e-02 
  0.000000000000000e+00   3.484000000000000e-01   1.092300000000000e-02  -8.946600000000000e-02 
  1.000000000000000e+00   4.745900000000000e-01   1.100200000000000e-02  -9.284600000000000e-02 
  2.000000000000000e+00   5.995700000000000e-01   1.117500000000000e-02  -9.593599999999999e-02 
  3.000000000000000e+00   7.231800000000000e-01   1.144200000000000e-02  -9.873400000000000e-02 
  4.000000000000000e+00   8.452200000000000e-01   1.180500000000000e-02  -1.012500000000000e-01 
  5.000000000000000e+00   9.654400000000000e-01   1.227100000000000e-02  -1.034600000000000e-01 
  6.000000000000001e+00   1.083500000000000e+00   1.285500000000000e-02  -1.053500000000000e-01 
  7.000000000000000e+00   1.198800000000000e+00   1.356700000000000e-02  -1.068700000000000e-01 
  8.000000000000000e+00   1.310800000000000e+00   1.443500000000000e-02  -1.079500000000000e-01 
  9.000000000000000e+00   1.418300000000000e+00   1.549300000000000e-02  -1.084700000000000e-01 
  1.000000000000000e+01   1.519700000000000e+00   1.680100000000000e-02  -1.082800000000000e-01 
  1.100000000000000e+01   1.612500000000000e+00   1.846300000000000e-02  -1.071700000000000e-01 
  1.200000000000000e+01   1.693600000000000e+00   2.066700000000000e-02  -1.050400000000000e-01 
  1.300000000000000e+01   1.758900000000000e+00   2.380500000000000e-02  -1.021200000000000e-01 
  1.400000000000000e+01   1.799200000000000e+00   2.875500000000000e-02  -9.875900000000000e-02 
  1.500000000000000e+01   1.795800000000000e+00   3.740900000000000e-02  -9.546399999999999e-02 
  1.600000000000000e+01   1.739200000000000e+00   5.159000000000000e-02  -9.366400000000000e-02 
  1.800000000000000e+01   1.565000000000000e+00   9.139799999999999e-02  -9.795100000000000e-02 
  2.000000000000000e+01   1.445100000000000e+00   1.330400000000000e-01  -1.083100000000000e-01 
  2.400000000000000e+01   1.295200000000000e+00   2.195900000000000e-01  -1.338400000000000e-01 
  2.800000000000000e+01   1.163800000000000e+00   3.233100000000000e-01  -1.640200000000000e-01 
  3.200000000000000e+01   1.029300000000000e+00   4.525300000000000e-01  -1.949900000000000e-01 
  3.614285714285714e+01   1.003826672200946e+00   5.516102706085897e-01  -2.201897271340421e-01 
  4.028571428571429e+01   9.754090818850628e-01   6.552988169439984e-01  -2.451708626550559e-01 
  4.442857142857143e+01   9.405214694803582e-01   7.614051469218965e-01  -2.672010114001853e-01 
  4.857142857142857e+01   8.970121056538787e-01   8.676859902403763e-01  -2.892311601453147e-01 
  5.271428571428572e+01   8.436932626085021e-01   9.718922770750503e-01  -3.100031922623627e-01 
  5.685714285714285e+01   7.801055957700234e-01   1.071816249116568e+00  -3.301130577330520e-01 
  6.100000000000000e+01   7.063708883130477e-01   1.165337718609609e+00  -3.497139362572690e-01 
  6.514285714285715e+01   6.230910708022610e-01   1.250468508784608e+00  -3.677151415211447e-01 
  6.928571428571428e+01   5.312718073038420e-01   1.325394146989644e+00  -3.857163467850201e-01 
  7.342857142857143e+01   4.322590383049530e-01   1.388511939138859e+00  -4.012994981109745e-01 
  7.757142857142857e+01   3.276821755781290e-01   1.438464629599213e+00  -4.163788881998618e-01 
  8.171428571428572e+01   2.194005807776758e-01   1.474168942763314e+00  -4.300040669872429e-01 
  8.585714285714286e+01   1.094516666098259e-01   1.494838409379365e+00  -4.415691130974900e-01 
  9.000000000000000e+01   9.714451465470120e-17   1.500000000000000e+00  -4.531341592077371e-01 
  9.414285714285714e+01  -7.661616662687809e-02   1.494838409379365e+00  -4.596823508072668e-01 
  9.828571428571428e+01  -1.535804065443730e-01   1.474168942763314e+00  -4.662305424067965e-01 
  1.024285714285714e+02  -2.293775229046903e-01   1.438464629599213e+00  -4.687838748751756e-01 
  1.065714285714286e+02  -3.025813268134671e-01   1.388511939138859e+00  -4.685173067803898e-01 
  1.107142857142857e+02  -3.718902651126894e-01   1.325394146989644e+00  -4.672708614229209e-01 
  1.148571428571428e+02  -4.361637495615827e-01   1.250468508784608e+00  -4.613210052045733e-01 
  1.190000000000000e+02  -4.944596218191334e-01   1.165337718609609e+00  -4.553711489862255e-01 
  1.231428571428571e+02  -5.460739170390162e-01   1.071816249116568e+00  -4.472593794596007e-01 
  1.272857142857143e+02  -5.905852838259514e-01   9.718922770750503e-01  -4.384597284257966e-01 
  1.314285714285714e+02  -6.279084739577152e-01   8.676859902403757e-01  -4.301492466032515e-01 
  1.355714285714286e+02  -6.583650286362507e-01   7.614051469218965e-01  -4.227681862820983e-01 
  1.397142857142857e+02  -6.827863573195440e-01   6.552988169439978e-01  -4.153871259609451e-01 
  1.438571428571429e+02  -7.026786705406624e-01   5.516102706085899e-01  -4.087523234697738e-01 
  1.480000000000000e+02  -7.205100000000002e-01   4.525300000000000e-01  -4.021727993363789e-01 
  1.502857142857143e+02  -6.690450000000001e-01   4.006046024143626e-01  -3.968871349598279e-01 
  1.525714285714286e+02  -6.175799999999998e-01   3.510552189890401e-01  -3.800123959108750e-01 
  1.548571428571429e+02  -5.661150000000000e-01   3.042004684535100e-01  -3.631376568619224e-01 
  1.571428571428572e+02  -5.146499999999998e-01   2.603415761347432e-01  -3.462629178129695e-01 
  1.594285714285714e+02  -4.631850000000000e-01   2.197604524577240e-01  -3.293881787640170e-01 
  1.617142857142857e+02  -4.117200000000002e-01   1.827178947409029e-01  -3.551404378871878e-01 
  1.640000000000000e+02  -3.602549999999999e-01   1.494519237349202e-01  -3.951016964010673e-01 
  1.662857142857143e+02  -3.087900000000002e-01   1.201762654949584e-01  -4.350629549149463e-01 
  1.685714285714286e+02  -2.573249999999999e-01   9.507898825173625e-02  -4.750242134288257e-01 
  1.708571428571429e+02  -2.058600000000001e-01   7.432130295931350e-02  -4.571428571428570e-01 
  1.731428571428571e+02  -1.543949999999998e-01   5.803653515578022e-02  -3.428571428571431e-01 
  1.754285714285714e+02  -1.029300000000000e-01   4.632927468225510e-02  -2.285714285714291e-01 
  1.777142857142857e+02  -5.146499999999975e-02   3.927470867327969e-02  -1.142857142857139e-01 
  1.800000000000000e+02   0.000000000000000e+00   3.691815688035315e-02   0.000000000000000e+00 
3 120 27.000000 FFA-W3-270blend  (Re=1.00e+07)
 -1.800000000000000e+02   0.000000000000000e+00   4.917152058417791e-02   0.000000000000000e+00 
 -1.777142857142857e+02   5.371499999999974e-02   5.135926164444422e-02   9.142857142857111e-02 
 -1.754285714285714e+02   1.074300000000001e-01   5.790841982214513e-02   1.828571428571434e-01 
 -1.731428571428571e+02   1.611449999999998e-01   6.877675261479016e-02   2.742857142857145e-01 
 -1.708571428571429e+02   2.148600000000001e-01   8.389417836248879e-02   3.657142857142855e-01 
 -1.685714285714286e+02   2.685749999999998e-01   1.031632098715721e-01   3.898628695189112e-01 
 -1.662857142857143e+02   3.222899999999996e-01   1.264595767500411e-01   3.736434607491690e-01 
 -1.640000000000000e+02   3.760049999999999e-01   1.536330187377843e-01   3.574240519794265e-01 
 -1.617142857142857e+02   4.297199999999997e-01   1.845082449797663e-01   3.412046432096843e-01 
 -1.594285714285714e+02   4.834349999999999e-01   2.188860531336515e-01   3.331614685729342e-01 
 -1.571428571428572e+02   5.371499999999997e-01   2.565446011854498e-01   3.496469963351601e-01 
 -1.548571428571429e+02   5.908650000000001e-01   2.972408238742745e-01   3.661325240973863e-01 
 -1.525714285714286e+02   6.445799999999998e-01   3.407119847063081e-01   3.826180518596124e-01 
 -1.502857142857143e+02   6.982950000000001e-01   3.866773536745230e-01   3.991035796218386e-01 
 -1.480000000000000e+02   7.520099999999998e-01   4.348400000000000e-01   4.018732049896194e-01 
 -1.438571428571429e+02   7.206303039902112e-01   5.267189913957849e-01   4.033417119558746e-01 
 -1.397142857142857e+02   6.900073942150381e-01   6.228369415123817e-01   4.049545629224575e-01 
 -1.355714285714286e+02   6.571671855831106e-01   7.211528298858774e-01   4.085160578934636e-01 
 -1.314285714285714e+02   6.202687514041115e-01   8.195766829359710e-01   4.120775528644697e-01 
 -1.272857142857143e+02   5.782436540560805e-01   9.160134011749589e-01   4.175159135359621e-01 
 -1.231428571428572e+02   5.305898037316301e-01   1.008406708436550e+00   4.239420982603421e-01 
 -1.190000000000000e+02   4.772443490272945e-01   1.094782304516453e+00   4.299346397075874e-01 
 -1.148571428571429e+02   4.184986349765047e-01   1.173289319173938e+00   4.345643022838381e-01 
 -1.107142857142857e+02   3.549361107981251e-01   1.242239200838699e+00   4.391939648600887e-01 
 -1.065714285714286e+02   2.873828996981382e-01   1.300141226861645e+00   4.398365287936120e-01 
 -1.024285714285714e+02   2.168653696128092e-01   1.345733892625341e+00   4.396484471765671e-01 
 -9.828571428571428e+01   1.445715956070601e-01   1.378011522818626e+00   4.369231292499812e-01 
 -9.414285714285715e+01   7.181508103829197e-02   1.396245547885558e+00   4.306033932182122e-01 
 -9.000000000000000e+01   5.551115123125783e-17   1.400000000000000e+00   4.242836571864432e-01 
 -8.585714285714286e+01  -7.181508103829175e-02   1.396245547885558e+00   4.126242554418770e-01 
 -8.171428571428572e+01  -1.445715956070601e-01   1.378011522818626e+00   4.009648536973109e-01 
 -7.757142857142857e+01  -2.168653696128090e-01   1.345733892625341e+00   3.863028028305402e-01 
 -7.342857142857143e+01  -2.873828996981381e-01   1.300141226861645e+00   3.695212349363312e-01 
 -6.928571428571428e+01  -3.549361107981251e-01   1.242239200838699e+00   3.521811828129804e-01 
 -6.514285714285714e+01  -4.184986349765046e-01   1.173289319173938e+00   3.321604063897500e-01 
 -6.100000000000000e+01  -4.772443490272945e-01   1.094782304516453e+00   3.121396299665197e-01 
 -5.685714285714285e+01  -5.305898037316301e-01   1.008406708436550e+00   2.913730048965152e-01 
 -5.271428571428572e+01  -5.782436540560805e-01   9.160134011749589e-01   2.703690643479917e-01 
 -4.857142857142857e+01  -6.202687514041114e-01   8.195766829359714e-01   2.495211562692651e-01 
 -4.442857142857142e+01  -6.571671855831106e-01   7.211528298858774e-01   2.289697098831525e-01 
 -4.028571428571428e+01  -6.900073942150379e-01   6.228369415123820e-01   2.084182634970400e-01 
 -3.614285714285714e+01  -7.206303039902113e-01   5.267189913957847e-01   1.447490847971774e-01 
 -3.200000000000000e+01  -7.520100000000000e-01   4.348400000000000e-01   7.788600000000001e-02 
 -2.800000000000000e+01  -9.881500000000000e-01   2.442000000000000e-01   4.910600000000000e-02 
 -2.400000000000000e+01  -9.965600000000000e-01   1.758300000000000e-01   2.452900000000002e-02 
 -2.000000000000000e+01  -9.774900000000000e-01   1.208200000000000e-01   5.800000000000000e-03 
 -1.800000000000000e+01  -9.550000000000000e-01   9.840200000000000e-02  -6.350000000000001e-04 
